Date,Open,High,Low,Close,Adj Close,Volume
2016-11-29,78.38999938964844,79.16000366210938,78.38999938964844,78.91999816894531,63.30455780029297,14144100
2016-11-30,79.91999816894531,80.52999877929688,79.69999694824219,80.16999816894531,64.3072280883789,25351900
2016-12-01,80.6500015258789,82.27999877929688,80.6500015258789,81.79000091552734,65.60667419433594,23823600
2016-12-02,81.80000305175781,81.83000183105469,80.9000015258789,81.5999984741211,65.45426940917969,16931500
2016-12-05,82.30000305175781,83.29000091552734,82.29000091552734,83.26000213623047,66.78582000732422,18529800
2016-12-06,83.5999984741211,83.80999755859375,82.43000030517578,83.69000244140625,67.13075256347656,16130000
2016-12-07,83.55000305175781,84.08999633789062,82.8499984741211,84.06999969482422,67.435546875,18996900
2016-12-08,84.2300033569336,85.5,83.94000244140625,85.12000274658203,68.27779388427734,20844900
2016-12-09,85.0199966430664,85.5,84.13999938964844,85.48999786376953,68.57460021972656,14567200
2016-12-12,85.36000061035156,85.79000091552734,84.29000091552734,84.7300033569336,67.96498107910156,14511300
2016-12-13,84.9800033569336,85.66999816894531,83.81999969482422,84.76000213623047,67.9890365600586,16669000
2016-12-14,83.87999725341797,86.12000274658203,83.76000213623047,84.7300033569336,67.96498107910156,22622600
2016-12-15,85.4000015258789,86.48999786376953,84.9000015258789,86.0,68.98368835449219,19438900
2016-12-16,86.29000091552734,86.29000091552734,84.88999938964844,84.94000244140625,68.13340759277344,23008500
2016-12-19,84.80000305175781,85.44000244140625,84.19000244140625,85.43000030517578,68.52643585205078,21685100
2016-12-20,85.79000091552734,86.54000091552734,85.55000305175781,86.52999877929688,69.40880584716797,14587300
2016-12-21,86.43000030517578,86.80999755859375,86.02999877929688,86.75,69.58525848388672,11400500
2016-12-22,86.44000244140625,87.16999816894531,86.20999908447266,86.88999938964844,69.69757843017578,13924200
2016-12-23,87.0,87.1500015258789,86.4000015258789,87.05000305175781,69.825927734375,10759400
2016-12-27,87.05000305175781,87.16000366210938,86.75,87.12999725341797,69.89007568359375,6946400
2016-12-28,87.16000366210938,87.38999938964844,86.3499984741211,86.5,69.38475799560547,9455600
2016-12-29,86.58000183105469,86.66999816894531,85.04000091552734,85.88999938964844,68.89543914794922,14689000
