Date,Open,High,Low,Close,Adj Close,Volume
2016-11-29,72.19999694824219,72.26000213623047,71.38999938964844,71.48999786376953,63.803916931152344,3814800
2016-11-30,72.0,72.33000183105469,71.77999877929688,72.04000091552734,64.2947998046875,4812500
2016-12-01,72.44999694824219,72.7699966430664,71.77999877929688,72.52999877929688,64.73211669921875,4298200
2016-12-02,72.5199966430664,72.66000366210938,71.43000030517578,71.86000061035156,64.13414001464844,2959100
2016-12-05,72.33000183105469,72.63999938964844,71.98999786376953,72.02999877929688,64.28584289550781,3929100
2016-12-06,72.47000122070312,72.73999786376953,72.08000183105469,72.30999755859375,64.53575134277344,3843900
2016-12-07,72.47000122070312,74.72000122070312,72.2300033569336,74.29000091552734,66.30286407470703,5801500
2016-12-08,74.80000305175781,75.19999694824219,73.98999786376953,74.91000366210938,66.85623931884766,3415800
2016-12-09,74.83999633789062,74.91000366210938,74.29000091552734,74.7699966430664,66.73128509521484,2566900
2016-12-12,74.69999694824219,74.69999694824219,73.1500015258789,73.58000183105469,65.66923522949219,3654900
2016-12-13,73.66999816894531,74.2300033569336,73.11000061035156,73.83999633789062,65.90128326416016,2892900
2016-12-14,73.52999877929688,75.7300033569336,73.23999786376953,74.06999969482422,66.10653686523438,5415800
2016-12-15,74.54000091552734,75.73999786376953,74.33999633789062,74.94000244140625,66.88300323486328,4061600
2016-12-16,75.29000091552734,75.37999725341797,74.58000183105469,75.0,66.9365463256836,8200600
2016-12-19,74.68000030517578,75.12999725341797,74.13999938964844,74.55000305175781,66.5349349975586,3076600
2016-12-20,75.0,75.5,74.52999877929688,75.05999755859375,66.99010467529297,3244900
2016-12-21,75.11000061035156,75.56999969482422,74.69000244140625,75.31999969482422,67.22215270996094,3244500
2016-12-22,75.0,75.37000274658203,74.5,74.58000183105469,66.56170654296875,2865200
2016-12-23,74.73999786376953,75.23999786376953,74.73999786376953,74.97000122070312,66.90980529785156,1957500
2016-12-27,75.0999984741211,75.11000061035156,74.79000091552734,74.9800033569336,66.91869354248047,2049400
2016-12-28,75.02999877929688,75.37999725341797,74.1500015258789,74.37000274658203,66.37429809570312,2517300
2016-12-29,74.2699966430664,74.68000030517578,73.5,73.91999816894531,65.97265625,2573700
2016-12-30,73.95999908447266,74.33999633789062,73.83999633789062,74.08000183105469,66.11546325683594,3378800
2017-01-03,74.88999938964844,75.75,74.73999786376953,75.3499984741211,67.24891662597656,5853900
2017-01-04,75.26000213623047,76.55000305175781,75.05999755859375,76.26000213623047,68.35137939453125,4635800
2017-01-05,76.0,76.18000030517578,74.81999969482422,75.31999969482422,67.50886535644531,3383000
2017-01-06,75.4000015258789,75.91999816894531,75.05999755859375,75.47000122070312,67.64327239990234,3089600
2017-01-09,76.13999938964844,76.5,75.52999877929688,75.86000061035156,67.99285125732422,4818700
2017-01-10,76.5199966430664,78.0,76.12000274658203,76.6500015258789,68.700927734375,9561400
2017-01-11,76.66999816894531,77.44000244140625,76.0999984741211,76.91000366210938,68.93394470214844,4500200
2017-01-12,76.83000183105469,76.94999694824219,75.83999633789062,76.87999725341797,68.90705871582031,4056700
2017-01-13,76.93000030517578,77.62999725341797,76.41000366210938,76.62000274658203,68.67402648925781,3454300
2017-01-17,77.4000015258789,77.69999694824219,76.47000122070312,76.5999984741211,68.65611267089844,6450300
2017-01-18,77.11000061035156,77.61000061035156,76.51000213623047,77.48999786376953,69.45381164550781,5988400
2017-01-19,77.61000061035156,77.77999877929688,76.61000061035156,76.69000244140625,68.73676300048828,8111400
2017-01-20,75.98999786376953,76.91000366210938,75.38999938964844,76.19999694824219,68.29759979248047,8465900
2017-01-23,75.91999816894531,76.4800033569336,75.7300033569336,75.97000122070312,68.0914306640625,4444300
2017-01-24,76.33000183105469,77.66000366210938,76.08999633789062,77.43000030517578,69.40003204345703,4024300
2017-01-25,78.0,78.0199966430664,76.4000015258789,76.88999938964844,68.91602325439453,5278300
2017-01-26,76.94999694824219,77.45999908447266,76.62999725341797,76.93000030517578,68.9518814086914,3344900
2017-01-27,77.0,77.30000305175781,76.54000091552734,76.8499984741211,68.88015747070312,3530900
2017-01-30,76.83000183105469,77.31999969482422,76.54000091552734,77.27999877929688,69.2656021118164,5344500
2017-01-31,76.86000061035156,77.25,75.97000122070312,76.37999725341797,68.45890808105469,5568100
2017-02-01,76.8499984741211,77.44000244140625,76.58000183105469,76.76000213623047,68.79949951171875,3916800
2017-02-02,76.2300033569336,76.88999938964844,76.05999755859375,76.51000213623047,68.57544708251953,3655500
2017-02-03,77.13999938964844,78.41999816894531,76.91000366210938,78.04000091552734,69.94676971435547,5235800
2017-02-06,77.72000122070312,78.41000366210938,77.4800033569336,77.81999969482422,69.74958038330078,3229500
2017-02-07,78.05999755859375,78.37999725341797,77.5199966430664,77.72000122070312,69.65995025634766,2060200
2017-02-08,77.54000091552734,77.94000244140625,77.08000183105469,77.80000305175781,69.73165893554688,2223100
2017-02-09,77.80000305175781,78.37000274658203,77.66999816894531,78.18000030517578,70.07223510742188,3031800
2017-02-10,78.5,78.69000244140625,78.2300033569336,78.4800033569336,70.34112548828125,2191200
2017-02-13,78.81999969482422,79.18000030517578,78.4800033569336,78.91000366210938,70.72654724121094,3317100
2017-02-14,79.0,79.44999694824219,78.66999816894531,79.41000366210938,71.17469024658203,3511200
2017-02-15,79.79000091552734,80.0999984741211,78.66999816894531,79.5999984741211,71.34497833251953,5704100
2017-02-16,79.45999908447266,79.5999984741211,78.91999816894531,79.51000213623047,71.2643051147461,4295000
2017-02-17,79.22000122070312,79.77999877929688,78.9000015258789,79.70999908447266,71.44358825683594,2690300
2017-02-21,79.91999816894531,80.44999694824219,79.63999938964844,79.97000122070312,71.67659759521484,3505500
2017-02-22,79.83000183105469,79.97000122070312,79.38999938964844,79.86000061035156,71.57801818847656,2943000
2017-02-23,79.87000274658203,80.44999694824219,79.7699966430664,80.05000305175781,71.74830627441406,3339500
2017-02-24,79.76000213623047,79.88999938964844,79.26000213623047,79.76000213623047,71.48839569091797,3932300
2017-02-27,79.75,80.30999755859375,79.58999633789062,80.16999816894531,71.85587310791016,2619400
2017-02-28,80.12000274658203,80.48999786376953,79.7699966430664,80.05999755859375,71.75727081298828,4415300
2017-03-01,81.05000305175781,82.0,81.0199966430664,81.91999816894531,73.42438507080078,4746400
2017-03-02,81.66000366210938,81.66000366210938,80.05999755859375,80.0999984741211,71.79312896728516,4409800
2017-03-03,80.0999984741211,80.66000366210938,79.81999969482422,79.87999725341797,71.595947265625,4579600
2017-03-06,79.5,79.68000030517578,79.08999633789062,79.5,71.25535583496094,3670300
2017-03-07,79.7699966430664,80.0199966430664,79.33000183105469,79.58000183105469,71.3270492553711,4433500
2017-03-08,80.0,80.37000274658203,78.97000122070312,79.04000091552734,70.84306335449219,4326800
2017-03-09,79.19000244140625,79.69999694824219,78.80999755859375,79.30000305175781,71.07608795166016,4573500
2017-03-10,79.37999725341797,79.45999908447266,78.87999725341797,79.37999725341797,71.14779663085938,3762800
2017-03-13,79.37999725341797,79.54000091552734,79.05999755859375,79.20999908447266,70.99542236328125,3664300
2017-03-14,78.95999908447266,79.80000305175781,78.83000183105469,79.69000244140625,71.42564392089844,3321400
2017-03-15,79.8499984741211,79.88999938964844,78.98999786376953,79.2300033569336,71.01335144042969,4337200
2017-03-16,79.47000122070312,80.0999984741211,79.38999938964844,79.7699966430664,71.49736785888672,3474800
2017-03-17,79.91999816894531,79.95999908447266,78.9800033569336,79.25,71.03129577636719,6672600
2017-03-20,79.1500015258789,79.5999984741211,78.83000183105469,78.8499984741211,70.67276763916016,3099500
2017-03-21,78.93000030517578,79.12999725341797,77.31999969482422,77.52999877929688,69.48966217041016,6804000
2017-03-22,77.43000030517578,78.18000030517578,77.05999755859375,77.66999816894531,69.6151351928711,4877300
2017-03-23,77.56999969482422,78.4000015258789,77.51000213623047,77.83999633789062,69.76750946044922,4082900
2017-03-24,78.11000061035156,78.83999633789062,77.87000274658203,78.19999694824219,70.09017181396484,4726800
2017-03-27,77.20999908447266,77.81999969482422,76.66999816894531,77.5999984741211,69.55241394042969,3835300
2017-03-28,77.51000213623047,78.86000061035156,77.38999938964844,78.63999938964844,70.48454284667969,4235900
2017-03-29,78.44999694824219,79.33999633789062,78.13999938964844,78.25,70.1349868774414,2913600
2017-03-30,78.19999694824219,79.30000305175781,78.08999633789062,79.20999908447266,70.99542236328125,2924100
2017-03-31,78.93000030517578,79.43000030517578,78.80000305175781,79.11000061035156,70.90579223632812,5228400
2017-04-03,79.16999816894531,79.18000030517578,77.97000122070312,78.58999633789062,70.43970489501953,3022700
2017-04-04,78.48999786376953,78.61000061035156,78.1500015258789,78.26000213623047,70.14397430419922,2563700
2017-04-05,78.58999633789062,79.02999877929688,77.66000366210938,77.76000213623047,69.9819564819336,2858400
2017-04-06,77.76000213623047,78.30000305175781,77.1500015258789,77.91999816894531,70.12594604492188,2914800
2017-04-07,77.4800033569336,78.23999786376953,77.37000274658203,77.7699966430664,69.99097442626953,2203000
2017-04-10,77.91999816894531,78.11000061035156,77.36000061035156,77.48999786376953,69.73896026611328,2217100
2017-04-11,77.52999877929688,77.56999969482422,76.69000244140625,77.26000213623047,69.53197479248047,4642300
2017-04-12,77.38999938964844,77.4800033569336,76.58000183105469,76.68000030517578,69.0099868774414,3055800
2017-04-13,76.33000183105469,76.80999755859375,75.69999694824219,75.80000305175781,68.218017578125,3666600
2017-04-17,75.83000183105469,76.70999908447266,75.62999725341797,76.66999816894531,69.00096893310547,4160800
2017-04-18,76.44999694824219,76.48999786376953,75.52999877929688,75.79000091552734,68.20899200439453,3845900
2017-04-19,76.19000244140625,76.29000091552734,75.51000213623047,75.55000305175781,67.99302673339844,5283600
2017-04-20,77.5,80.27999877929688,77.45999908447266,80.0199966430664,72.0158920288086,11099300
2017-04-21,79.87999725341797,80.47000122070312,79.48999786376953,79.58999633789062,71.62889862060547,5837800
2017-04-24,80.63999938964844,80.91999816894531,80.23999786376953,80.44999694824219,72.4028549194336,3563200
2017-04-25,81.05999755859375,81.4000015258789,80.62999725341797,80.62999725341797,72.56488037109375,5061300
2017-04-26,80.62000274658203,80.91999816894531,80.1500015258789,80.5199966430664,72.46588134765625,3661600
2017-04-27,80.7699966430664,80.87000274658203,80.08000183105469,80.33000183105469,72.29488372802734,2922700
2017-04-28,79.94000244140625,80.16999816894531,79.05000305175781,79.25,71.32293701171875,5313200
2017-05-01,79.22000122070312,79.48999786376953,78.87999725341797,79.2300033569336,71.3049087524414,3458100
2017-05-02,79.1500015258789,79.66000366210938,79.1500015258789,79.54000091552734,71.58391571044922,3334900
2017-05-03,79.2300033569336,79.51000213623047,78.69000244140625,78.83000183105469,70.94493865966797,3800600
2017-05-04,79.2300033569336,79.41999816894531,77.98999786376953,78.33000183105469,70.49492645263672,3902200
2017-05-05,78.61000061035156,78.7300033569336,77.87999725341797,78.31999969482422,70.4859390258789,2936700
2017-05-08,78.5,78.73999786376953,77.94999694824219,78.16000366210938,70.34193420410156,2608600
2017-05-09,78.16000366210938,78.73999786376953,78.08999633789062,78.44000244140625,70.59394073486328,2570600
2017-05-10,78.27999877929688,78.66000366210938,78.13999938964844,78.6500015258789,70.78291320800781,2396900
